"Y" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14"
34.00962 -1.11001 13.1782 8.6002 -1.1828 5.3991 3.19559 2.6019 0.6677 9.3573 29.37628 9.3573 5.1312 9.2921 4.3886
40.51252 -2.87238 7.9364 -1.2364 9.8539 8.4402 1.85485 10.5458 -0.2026 6.0808 29.08324 6.0808 1.7639 7.5876 4.1331
26.71032 -2.7945 9.9618 2.6129 6.2034 7.1957 2.01629 5.1575 -3.0448 8.2725 26.2507 8.2725 2.7388 6.187 1.3915
17.7663 1.54504 5.6366 3.8938 5.112 1.6366 2.1173 4.2421 1.366 5.3275 11.40011 5.3275 11.7951 3.3516 9.4834
1.92887 0.6887 9.2637 0.4597 9.1443 4.5018 4.795 4.9759 -1.766 5.7289 8.81824 5.7289 10.049 11.6861 8.2774
20.24354 -0.36804 9.8992 8.9726 10.8029 7.1013 7.94061 6.8143 -1.123 10.3441 7.89879 10.3441 9.2269 8.2643 10.7658
25.52385 -2.79594 8.0249 8.6175 8.097 8.1607 6.68169 1.2321 7.1274 5.916 19.16783 5.916 0.1779 10.1725 8.3644
20.20145 -0.78382 9.6078 10.5266 3.8578 8.7867 2.24879 4.4626 4.5391 5.2236 22.9206 5.2236 0.2121 8.8715 10.2955
15.44842 -1.71654 5.5769 8.1011 4.3736 9.9685 4.04418 11.6323 1.0042 9.1153 17.06061 9.1153 2.8756 5.6184 6.2433
18.92992 -0.77165 7.8535 -0.1801 1.703 7.4275 5.19834 4.6279 7.1663 8.903 16.75294 8.903 4.2851 4.1951 5.1394
12.56164 0.54554 5.042 2.1625 -1.2203 10.4275 6.15404 11.0854 6.2025 11.4103 9.49321 11.4103 4.8745 5.5881 5.3189
11.47165 -0.50541 6.8261 -0.0972 6.9567 6.6929 3.10485 5.5611 3.5753 12.1017 11.5814 12.1017 8.0413 2.7951 7.1133
46.17439 0.07161 4.8635 0.4453 1.6628 6.0194 1.83784 8.7775 -2.0753 12.7627 26.33369 12.7627 1.187 6.0488 4.1242
20.04117 -2.88552 4.6198 3.0248 4.2543 9.1356 5.03944 2.7204 6.406 12.5118 21.16123 12.5118 6.9293 10.6022 5.53
21.7197 -0.23513 6.4902 2.4859 4.7543 5.0837 2.0791 11.1882 -0.5299 5.8892 11.42348 5.8892 4.2343 4.5566 10.2042
26.72509 -2.52245 5.9086 10.4902 4.0706 6.083 6.60054 10.9976 6.4616 5.5015 12.50233 5.5015 2.6548 7.2043 10.048
15.78207 -1.09207 14.4226 7.968 10.4023 8.9793 7.05721 3.6516 5.5208 5.0003 23.6754 5.0003 9.8308 7.4136 10.8647
14.36778 -2.18492 3.1817 -0.0657 0.1553 8.316 5.83402 4.691 0.1925 12.7822 19.74117 12.7822 3.0451 8.5192 3.5024
18.34134 -0.99628 3.0611 8.7221 1.6939 2.7379 6.53043 4.6099 -2.7194 5.667 22.67357 5.667 -1.436 11.6521 4.7358
28.10049 -2.52288 6.706 0.2472 14.6026 10.8055 3.05343 6.3652 -1.6555 12.0228 27.37208 12.0228 1.6219 7.4251 10.2796
46.76347 -1.29907 12.6674 4.5976 5.4692 9.796 1.03553 11.9328 1.7244 8.1262 22.48837 8.1262 1.723 9.5877 10.446
20.98887 -1.85271 10.3562 8.7596 9.3144 9.9574 1.70441 7.6309 5.3181 10.2568 22.65452 10.2568 0.8486 4.3484 10.7754
12.99629 -2.86812 14.1149 3.4302 12.285 4.3858 3.79902 1.9323 5.2029 10.3261 16.11978 10.3261 10.5513 8.9858 5.6513
24.3718 0.29058 14.1804 7.8766 7.0451 8.3089 7.38105 3.7678 7.1525 7.7109 20.11949 7.7109 2.6972 3.9566 2.4872
32.3728 -2.30544 13.5687 9.3301 8.756 8.6574 5.81076 10.3609 2.9134 7.7872 28.44766 7.7872 6.1561 7.9224 10.9849
17.00546 -1.1769 10.6915 1.5536 5.4855 5.0955 5.17548 9.3315 -1.0987 6.6939 7.58131 6.6939 2.4777 9.1042 6.6014
33.78788 0.1028 8.5163 5.4671 2.502 1.7892 2.88314 1.084 1.7094 5.6208 23.04895 5.6208 9.0415 11.4777 10.1417
15.39654 -0.16671 7.2016 3.7056 -0.2006 2.3864 6.59057 9.4551 6.7945 6.9823 10.71712 6.9823 -1.0929 4.1544 4.4314
23.05336 -2.47562 4.1051 4.4085 -0.2975 11.0511 2.01012 6.8061 1.3603 7.6105 18.68116 7.6105 -0.1109 8.2681 9.6684
33.89005 -0.07358 5.2028 8.1636 7.9013 4.3665 4.93558 9.6651 -0.246 6.1538 11.61811 6.1538 1.5649 11.0839 5.3156
7.50852 -0.61764 5.9165 5.829 4.5622 9.7825 6.88814 2.9215 1.1229 8.5293 11.28388 8.5293 1.9888 2.9144 1.8649
29.35407 -0.85914 13.5699 1.6476 1.5444 8.867 6.19371 11.1587 7.5909 12.9911 25.40393 12.9911 -2.9157 8.9858 2.0689
23.66872 0.73906 5.683 8.2441 10.1053 5.6501 5.7749 6.1306 3.9687 7.9122 22.67037 7.9122 10.9994 3.261 5.026
17.80307 -1.51799 9.1702 -0.5629 2.7953 1.5782 5.79454 5.725 0.568 10.7193 14.01362 10.7193 9.1424 11.5946 7.6116
32.55194 -0.88771 3.0458 0.1095 9.1044 7.585 7.64982 6.2054 4.2913 5.2634 25.35648 5.2634 -0.9188 11.4195 7.5318
29.39025 -0.02938 9.2111 -0.9245 2.541 9.9524 2.56846 11.1512 6.9466 7.6402 12.20064 7.6402 1.0492 11.1962 2.7863
35.2768 0.26185 10.7975 8.1209 7.5395 9.6104 3.92223 6.6523 -0.8696 8.2366 20.4593 8.2366 -3.3544 8.2247 2.8487
23.44265 -2.21044 14.2891 4.1728 11.4009 1.9579 7.02135 8.2338 0.1831 6.8339 19.82564 6.8339 -2.5696 5.799 2.2606
23.88215 1.20359 5.9321 10.3642 8.0964 7.9969 4.21691 6.0511 4.8737 8.2007 24.8806 8.2007 11.5392 2.7664 2.2196
14.6103 -1.2014 11.0497 0.8609 1.4332 4.9241 6.07452 4.9259 5.8836 12.3762 21.38686 12.3762 6.4293 5.5324 5.4637
4.75081 1.35628 9.5883 5.9422 11.3709 5.9105 5.45677 5.0126 6.29 6.1505 11.25522 6.1505 7.9155 6.668 3.1879
15.7599 1.25582 13.3261 7.5149 -0.0227 5.3379 5.60439 1.5906 4.7651 6.3446 18.96758 6.3446 4.4861 8.5041 11.1362
10.29151 -0.75005 12.5646 8.498 12.1562 3.9738 3.49233 12.0761 1.3892 12.4597 11.72976 12.4597 2.6838 3.6821 2.7218
11.11619 -1.22871 6.3634 5.894 1.235 8.3133 4.56953 10.2814 1.0824 5.8815 15.53132 5.8815 1.0373 3.8803 1.2471
-0.35104 -0.6682 13.5854 -0.9266 5.205 9.7002 6.6069 7.1326 -1.1702 11.3694 15.56989 11.3694 10.5778 4.5003 2.2425
35.5628 -0.96567 8.6471 5.3191 10.0395 10.7637 1.86866 9.6681 4.0158 5.7131 18.95594 5.7131 4.125 3.5572 5.6455
14.30129 -2.08501 9.4112 3.1906 10.4511 10.4776 2.88636 2.7021 2.8686 10.0502 14.04855 10.0502 1.5517 9.0106 10.7784
32.21206 -0.19266 7.6687 -1.3436 7.1301 8.2862 5.79166 3.408 0.648 8.117 15.26538 8.117 10.8492 4.3615 7.7705
19.26947 -1.14606 7.3447 5.0786 8.4443 8.2321 2.8506 5.6523 0.9605 12.0507 10.43416 12.0507 4.1823 4.8022 8.5164
26.99041 0.26259 8.8789 9.9864 5.0431 3.6146 5.31801 1.8973 3.3448 9.6111 25.14213 9.6111 -1.0756 8.0418 9.5486
23.7453 -0.7404 8.9666 0.4351 0.7023 9.5334 5.53684 9.6659 0.9567 7.2435 17.5209 7.2435 -1.7342 9.3026 10.2695
18.80906 -1.08791 10.5365 8.7274 5.3591 4.0709 5.3526 3.2459 -0.8316 13.1781 12.42338 13.1781 5.953 2.5376 9.2311
44.54829 -2.83771 13.6427 -1.4363 4.7644 5.6661 1.29466 4.5786 3.5285 8.1106 24.25999 8.1106 0.5717 8.5107 1.4311
37.19308 0.43337 7.2353 9.3908 5.1198 6.4885 1.73211 3.6104 5.1175 5.9613 18.73286 5.9613 10.7112 9.7484 2.6047
19.38692 0.84817 12.0001 9.2648 0.823 2.3246 6.34261 1.7315 1.2427 10.3639 22.56625 10.3639 3.7732 11.5808 2.2629
8.31726 -0.967 7.1278 1.1072 11.0846 5.1977 4.24868 11.2121 2.4411 11.5462 13.96272 11.5462 -2.4002 9.9888 6.657
15.58274 -0.98396 7.5311 5.4781 5.8677 6.9004 5.49358 11.0834 3.0785 10.0084 9.27852 10.0084 3.5509 8.7855 9.5585
43.38867 0.15066 6.5271 7.1239 2.8551 6.0398 6.69958 1.9125 -1.2641 12.8059 29.32199 12.8059 -3.3331 7.8552 4.3641
27.04353 0.56316 3.4177 -0.7026 1.464 6.4601 6.35685 5.7562 0.1193 10.5485 27.62789 10.5485 3.1121 7.0671 2.0276
28.68977 -2.52077 10.0554 4.0818 10.7836 3.8832 6.74145 2.9251 1.1359 11.7417 23.84997 11.7417 7.3813 2.7923 6.3183
2.63799 -1.84929 9.6756 2.5072 1.9771 9.9821 3.76994 7.0787 3.6209 7.3386 10.03584 7.3386 3.958 6.968 7.4564
23.78157 -0.18814 9.2053 2.8347 0.2898 2.889 7.1442 8.9711 2.3072 12.6734 14.38815 12.6734 3.495 2.8875 6.9511
41.3917 0.35697 8.4172 8.1599 12.0702 4.1703 2.86953 2.8406 3.1757 10.2795 27.05276 10.2795 11.6549 9.5771 5.807
11.05163 1.34498 8.004 -1.2894 -0.7197 7.0968 2.55837 3.3706 0.4838 11.8306 6.93162 11.8306 3.3814 8.8617 2.8926
26.03671 -0.7138 6.1581 5.6202 9.506 11.06 6.00478 0.9865 6.8094 7.5903 18.46256 7.5903 11.0401 6.2967 11.0086
9.85955 1.48031 12.3174 2.1832 5.4318 9.0002 2.16259 9.9714 -1.3778 9.9825 8.91125 9.9825 1.8723 7.7534 5.9442
24.86715 -1.94791 13.1803 1.4776 7.3149 9.6731 5.0615 5.2488 -1.7467 9.4883 26.89017 9.4883 11.4788 10.1132 6.9087
39.25303 0.79805 5.0519 1.8569 11.0548 9.4099 5.6498 2.99 4.4949 7.7595 28.49075 7.7595 6.6219 5.0438 9.017
30.85854 -2.02222 7.9213 2.3177 2.4353 1.5947 1.63536 1.2674 5.1178 11.4193 13.33393 11.4193 -0.7133 6.9565 7.4149
16.58925 -2.49072 5.8316 5.6039 10.532 7.419 6.98282 10.016 4.7607 7.483 13.68773 7.483 1.1675 4.6476 7.9356
10.10126 -2.71318 5.2739 2.4395 7.6318 3.1381 2.70888 0.9583 4.1002 12.3221 16.55845 12.3221 0.2776 7.4704 7.5721
36.08599 1.89298 3.1459 3.1614 6.4574 3.1351 5.1255 6.0329 1.0495 7.0704 14.7993 7.0704 -2.9681 2.6651 5.4643
34.09985 -0.25981 8.4547 1.789 9.9632 6.5574 4.98124 11.3039 3.5798 4.8159 26.41759 4.8159 1.5064 6.8177 10.6557
9.82982 0.87467 10.8347 10.0738 2.7462 4.5761 4.8605 1.3998 1.4751 7.1892 11.82848 7.1892 11.1413 3.1016 9.1703
27.08278 0.28372 13.5353 5.4909 2.609 10.305 7.44278 1.5743 -1.8524 9.6963 27.24012 9.6963 9.7003 11.5184 6.1868
29.54553 -2.76976 9.2015 9.2721 -0.2279 10.5191 1.74238 2.88 6.6693 12.0156 15.99408 12.0156 7.9392 4.0342 9.5198
27.27459 -1.5024 14.2389 2.9544 3.1746 8.2932 1.56494 2.8323 -1.7438 6.2743 15.4557 6.2743 -0.1029 11.6298 6.9655
35.98489 -1.73121 14.4636 4.5626 3.4648 4.6152 1.8459 2.0186 -0.6751 11.835 22.10944 11.835 8.8071 11.0711 9.7722
57.99394 0.01577 8.2831 3.3909 12.6695 3.895 1.19582 2.2505 -0.7195 11.906 18.66719 11.906 4.4132 9.6436 8.9353
39.69518 -1.74082 12.7748 2.4123 -0.5581 10.063 1.13597 10.8645 0.789 6.8702 20.11975 6.8702 10.1545 5.9541 10.0439
69.88831 1.91452 9.6056 7.8462 2.8855 11.069 1.37004 2.3397 -2.3826 9.827 28.92876 9.827 9.4258 2.7833 9.718
19.87812 -0.60652 10.3779 9.2061 3.7869 6.3003 2.10045 3.7992 0.5793 13.1311 10.45203 13.1311 3.9604 9.7327 3.5377
23.45276 0.53422 13.2277 -1.0349 8.1788 5.2177 7.10002 9.6187 0.818 6.7959 9.04272 6.7959 11.0994 7.2433 5.8557
23.45516 -2.35302 13.5242 -1.0671 5.9336 7.3455 5.75832 8.4387 -0.5868 8.0245 13.57807 8.0245 -0.4993 4.4122 8.0746
35.02176 -1.70473 8.0014 7.0917 1.8702 3.2629 1.94434 5.6703 0.8234 10.7126 27.97242 10.7126 10.6214 5.4385 3.0768
8.96993 1.41372 8.2144 -0.0713 13.4032 9.1377 4.64219 10.8628 4.4305 8.112 8.11845 8.112 1.0916 9.5156 8.9976
15.89001 -2.9789 11.3046 1.5173 8.4561 4.1888 3.56619 3.3999 2.8319 7.2469 11.66318 7.2469 2.7984 10.6989 3.8046
12.87029 -1.73791 9.7446 8.0163 5.9697 9.7769 7.97161 5.8259 -1.9074 12.2205 18.65138 12.2205 -1.2107 5.8062 6.9914
41.08866 1.88033 11.1988 1.8839 -1.4717 4.5273 6.70647 11.6011 2.0053 8.1737 19.58072 8.1737 11.1184 9.3806 6.1635
17.51835 -2.22096 11.7054 -0.6926 14.4239 7.9431 4.6102 4.686 -1.9459 12.3155 16.85101 12.3155 -2.9723 3.9099 11.0563
17.98011 -2.60225 12.4325 10.0216 -1.3435 8.4876 7.12683 5.408 5.9365 12.7215 13.85326 12.7215 11.3727 6.3438 6.5219
46.62122 -2.93296 3.6279 6.88 12.9057 5.5492 1.11945 9.0601 1.2882 6.9815 22.91627 6.9815 0.4973 9.0698 6.0861
26.48826 1.68688 8.992 3.8929 2.6221 8.4711 1.6527 4.547 -2.8358 9.2234 15.63554 9.2234 -2.7365 7.4077 9.6737
10.15952 -2.18796 7.8116 0.3798 1.2209 1.7513 2.65199 2.8721 -0.9506 9.943 9.44313 9.943 8.7286 3.131 1.5242
29.32738 -1.5929 4.0391 9.2778 10.0643 7.7795 1.50187 1.3519 -2.4065 10.8609 10.81251 10.8609 -2.8962 2.9667 7.7684
20.90745 -2.39646 13.8075 -0.8864 12.0727 6.0088 4.91918 3.6017 -2.1773 8.7285 22.09031 8.7285 10.006 5.13 2.3894
27.99573 -0.92153 6.1082 -0.6087 -0.4436 5.2433 7.80761 5.6278 1.5034 6.954 26.66185 6.954 4.0348 8.8906 10.8915
33.4304 -1.70463 3.8256 2.7088 -2.0171 6.3171 4.41029 2.2688 7.7751 12.9701 29.12117 12.9701 5.9247 7.3877 7.2427
21.34186 0.18185 8.6765 -0.0209 0.3833 1.8139 5.98962 8.3866 0.8174 7.7366 19.82277 7.7366 -0.1862 10.9217 4.7781
13.41186 1.20187 2.8118 4.634 11.3838 2.7762 7.84501 3.3015 1.2406 11.777 7.51027 11.777 -0.7501 4.7891 7.9943
51.80448 1.99137 3.9949 8.2229 2.9448 3.5497 1.84435 0.9132 3.1722 7.7279 11.03084 7.7279 0.4671 11.2157 4.5501
48.95141 -1.20863 13.9665 9.9259 13.2848 2.0654 1.04499 8.0523 4.2851 10.2435 17.20408 10.2435 -2.4899 4.4796 8.7532
13.38723 -0.68246 11.8383 7.3924 14.2049 4.7336 6.39217 2.9443 -1.6161 11.8792 21.34094 11.8792 -2.0537 5.063 5.2735
35.28875 1.38427 12.0685 8.0303 4.1167 3.5957 2.76204 11.4234 -0.7779 8.0128 21.60923 8.0128 -1.8326 8.2964 11.0613
25.95769 0.94863 13.9849 3.5543 10.9978 3.5 7.06504 5.0169 6.7514 6.8294 25.21623 6.8294 1.4506 6.6374 4.3818
29.82567 -2.34722 9.5975 9.501 8.8186 4.5035 7.71898 3.0351 7.0821 11.8164 29.60864 11.8164 0.2098 5.2479 10.0509
38.50141 1.9106 6.3109 -0.1799 3.6899 8.7348 2.47115 2.957 1.0711 6.2409 18.7442 6.2409 4.2539 2.5035 8.4065
12.0984 -0.32241 14.3601 2.1417 -1.0844 3.9852 5.17969 3.371 3.2308 6.3851 13.85445 6.3851 8.0582 10.1045 4.0066
30.6208 0.81878 5.9838 6.2354 10.1622 2.8144 3.05921 7.2657 2.0529 11.9324 28.38825 11.9324 5.719 7.8482 10.7025
19.10281 -0.94309 7.89 -0.5232 5.2687 7.0754 5.7297 1.9321 6.0522 6.956 20.13385 6.956 7.6678 6.1482 3.5679
23.90563 0.76853 10.5159 1.8533 3.3564 3.8143 2.45278 2.1145 1.2596 6.174 14.15947 6.174 1.8114 11.7786 1.3936
31.65259 0.84132 11.8345 8.1067 9.8187 5.4468 2.55506 5.7449 3.7273 10.3767 18.05344 10.3767 0.3616 3.4913 8.1419
44.52603 0.02818 12.1738 -0.5032 -0.5064 8.1235 1.68463 3.0784 1.683 6.2473 28.29909 6.2473 4.6889 2.4482 2.758
34.72725 -0.45009 3.0295 6.4806 12.7219 5.4423 2.76802 5.3171 0.6658 12.6552 21.09338 12.6552 9.6322 11.314 8.6134
18.97617 -0.39951 13.2787 9.8978 -2.0153 6.3871 6.25649 8.2372 5.304 8.3616 12.7394 8.3616 8.0959 9.3213 4.8114
24.41478 -1.80623 7.1335 2.0978 12.2131 8.8465 2.67381 8.2313 6.8835 8.6854 15.01901 8.6854 2.6306 4.1988 5.7254
23.34566 1.17618 8.7541 8.0221 -1.1522 7.4187 1.96528 1.4648 5.5194 5.8351 27.87851 5.8351 0.5064 7.966 6.9376
23.36019 -2.95538 9.0373 3.5968 5.0135 3.6165 6.5277 3.4935 -0.6603 9.9401 29.02815 9.9401 10.6085 8.3262 10.5357
33.34475 -0.03668 10.9944 3.2835 14.6809 5.4959 5.6294 8.4154 4.8059 7.361 26.94803 7.361 4.7206 3.9385 4.2475
44.82797 -2.46868 3.2707 9.0021 5.9831 8.5782 1.84362 11.4191 3.1429 11.0749 26.30665 11.0749 3.9395 5.9486 3.7328
35.04941 -2.21286 3.3365 -0.9151 9.5867 8.244 4.49923 3.2651 -0.886 10.6335 26.08206 10.6335 10.2171 7.4486 7.0176
-0.91231 -1.46107 5.503 6.4345 0.871 5.9306 4.96121 2.4378 2.2677 5.8619 9.01566 5.8619 -3.2127 11.5888 9.0788
18.56698 1.51477 7.6781 -0.4976 3.507 9.4001 6.86714 5.3723 -1.2998 4.9865 15.8969 4.9865 6.9062 9.748 3.5484
23.51413 -0.74268 8.8458 1.575 14.4057 9.5656 2.87975 9.3104 7.4954 12.497 19.31275 12.497 11.4163 9.8954 9.1703
6.13511 1.08591 5.9816 4.1294 11.4847 3.785 7.71364 9.5383 -0.4753 4.8177 11.2971 4.8177 1.0934 10.4548 1.5446
3.05236 -1.99114 6.1297 5.9104 4.1901 9.7901 4.07241 1.2949 3.6856 11.4546 6.6612 11.4546 0.5923 6.5828 8.4354
5.93486 -0.14169 7.6726 2.8445 -1.929 3.0481 6.80504 11.3947 -0.6354 8.994 8.72294 8.994 9.3438 7.7873 10.4416
7.63796 1.43189 12.2646 10.1795 3.6777 4.9224 7.39809 9.9932 -1.6007 7.9286 7.9059 7.9286 -3.3202 11.6879 11.0504
35.97397 -2.66065 12.4698 1.2131 1.0102 6.7113 1.58133 10.8506 2.8981 5.1029 14.52273 5.1029 0.0786 6.3104 11.0277
20.5011 0.16622 9.9195 2.7839 6.6912 6.0766 4.55827 7.8748 7.2574 8.9481 15.87888 8.9481 3.2264 8.1486 1.8044
40.1301 -0.1961 3.1437 4.2953 10.4959 7.3685 3.35505 6.0167 3.3073 9.5976 29.53935 9.5976 2.5642 4.3963 1.319
24.90143 -2.63695 14.2551 1.3269 14.5086 9.8975 6.63326 5.3062 7.055 10.241 20.17569 10.241 5.7507 7.4294 3.3176
33.15411 0.89619 4.3513 2.2973 12.5448 8.0822 1.68438 9.0369 2.6398 9.3328 15.61269 9.3328 -2.9569 8.4487 10.0557
39.56289 -2.30887 9.6375 7.2439 1.7235 6.1399 5.02983 8.4685 4.2381 12.7795 26.85254 12.7795 10.5181 2.9359 6.7716
24.46436 -1.92672 13.224 8.4538 13.8304 6.1414 1.85977 9.3479 7.0713 12.548 17.04518 12.548 7.7711 7.3225 10.8787
8.29737 0.99469 4.5603 -0.6222 13.6007 4.2647 7.15712 11.9942 5.6409 7.2521 16.58009 7.2521 6.7751 10.2756 9.5144
23.67477 0.50793 12.0588 8.7832 -0.189 5.507 7.54036 11.7642 3.5468 13.0417 23.12859 13.0417 -1.0243 5.8253 6.4618
25.76048 1.24169 8.6079 3.7801 11.4106 6.4321 2.42211 1.6975 4.2409 11.3733 21.38355 11.3733 8.7012 4.5348 3.7381
15.33926 -1.49056 7.1513 1.7907 -1.1778 7.6911 2.09386 2.5947 7.6588 6.5515 8.97779 6.5515 5.8512 7.3206 10.8476
18.0895 -2.48828 13.297 2.4421 1.5254 10.132 3.68585 3.1334 -2.8899 13.135 18.85586 13.135 8.2983 11.1008 9.2304
29.76746 -0.37464 10.7542 8.5607 11.3487 3.4772 7.26007 6.0771 4.1376 7.7584 16.48558 7.7584 6.421 8.4377 1.9343
21.06951 1.04046 6.6653 8.9567 9.768 8.1775 6.39115 5.4545 4.7758 8.3945 26.34102 8.3945 -0.1218 6.8349 4.7284
8.36482 -0.61044 8.7285 6.3723 4.3301 1.8776 4.90712 2.0815 -1.195 11.4052 13.94628 11.4052 2.9696 5.29 3.6859
17.26365 -0.92398 7.6135 3.8019 -0.0031 4.4687 6.52314 6.5959 1.4061 12.4572 14.99286 12.4572 1.4054 8.4193 5.3731
16.55629 -2.12212 8.0014 7.3556 9.0429 4.0582 6.01533 9.8916 -3.0711 10.1457 14.52163 10.1457 9.006 3.7094 1.3829
29.39039 0.03525 5.0749 7.709 8.8191 9.3091 7.15103 1.8197 1.4827 6.5584 21.28896 6.5584 7.3695 9.525 4.1979
38.84925 -1.06368 12.1375 10.3385 9.8601 5.856 1.38826 7.788 2.9552 6.088 25.05647 6.088 4.3931 8.1016 3.3465
38.28081 -2.73993 5.0899 1.2638 8.7069 7.917 1.17349 5.3701 -0.6992 12.1223 10.79839 12.1223 9.9377 4.6277 2.9925
42.02963 0.16143 3.4166 0.7593 -1.8417 9.6302 1.98776 4.7158 4.9855 7.5124 28.22828 7.5124 0.3958 8.8099 4.4985
16.97426 -1.4981 10.0576 5.7777 -0.5766 10.5244 4.73911 8.0242 6.5989 8.5379 21.49444 8.5379 5.0061 7.8502 5.9566
30.01751 0.64325 5.6766 -0.0277 0.2472 2.444 3.77352 7.5492 6.8775 7.2723 15.98138 7.2723 7.6501 4.49 9.4932
27.77845 -2.05155 13.3902 -0.2646 4.5536 6.5944 5.05833 5.8897 6.0926 7.0706 23.32795 7.0706 6.9076 9.527 4.916
35.44852 0.76082 5.3397 5.5399 -0.8401 3.9514 1.62347 7.6557 7.4052 5.4348 27.05534 5.4348 -2.7987 6.7528 4.3409
25.06835 -1.96553 8.9475 3.4179 14.5933 5.4438 7.35161 8.8242 2.0223 8.7464 22.25774 8.7464 6.2262 9.8144 7.0457
28.45964 1.25748 9.8762 8.2766 3.6521 3.6304 6.15343 3.4357 -0.612 9.707 27.89904 9.707 6.7081 9.3422 5.8564
12.31314 -0.04348 13.7013 -0.3767 14.0475 5.1889 6.49107 5.7033 -2.5892 8.3183 6.54218 8.3183 7.1874 9.8529 7.8955
45.00715 -2.83477 11.3965 0.1638 9.7616 5.0802 1.27473 1.8319 -2.9507 10.4539 21.43873 10.4539 5.0288 5.3695 3.3093
48.5245 1.5507 6.1631 -1.3348 8.7876 10.4485 1.21834 8.6323 3.8642 10.6312 24.7297 10.6312 7.4687 11.5161 9.5847
19.9288 0.70713 2.9242 6.1989 -1.4051 8.9314 2.6396 4.2942 4.2858 12.8761 8.83465 12.8761 3.2711 10.7891 6.2663
18.18032 -0.93365 5.399 2.3565 -1.0837 3.3392 3.98589 3.9649 6.9078 6.5088 21.98388 6.5088 4.9288 5.9404 4.7162
18.60383 -1.67606 9.4768 7.9977 1.1639 4.1296 1.39529 2.6334 6.0167 7.2108 8.78983 7.2108 1.5004 7.0832 6.5128
5.77387 0.21555 11.8823 3.4072 4.854 9.4066 6.74305 3.5587 6.2688 9.0015 8.56199 9.0015 1.1405 10.2365 8.1781
19.42611 -2.28372 3.9143 8.7914 -0.7762 10.3479 2.88996 8.06 5.9061 10.4037 7.89362 10.4037 8.4364 11.4756 7.4267
8.79672 -0.43353 5.9238 2.6367 7.0205 3.2955 6.50782 10.0917 1.5796 10.1306 7.86439 10.1306 -1.6474 3.0309 5.3076
11.20019 -1.77944 11.7074 7.5966 14.1731 3.414 7.66955 9.3131 3.054 10.1066 15.288 10.1066 -0.0361 8.182 8.2046
13.05045 -1.03409 13.7717 2.0927 9.3037 4.4418 4.69811 11.1198 2.104 6.1462 14.83587 6.1462 9.8509 3.3486 6.2269
10.83079 1.60568 4.7185 5.9084 6.0502 7.8913 7.9579 1.6963 2.9778 7.8201 11.04532 7.8201 5.1889 3.0642 4.0843
38.26419 -2.19915 3.0076 5.4886 -1.299 5.6375 1.87547 11.1965 1.9706 10.0028 24.1301 10.0028 9.1176 9.092 3.0562
11.15766 1.0993 9.8188 9.1256 9.6639 7.7261 2.40044 1.0519 -1.47 10.0497 9.90033 10.0497 4.7639 7.4202 7.8408
5.73304 -0.21604 10.9387 2.5382 11.0558 7.8091 3.71446 10.1038 -3.0518 11.301 11.56817 11.301 -1.5284 4.2266 9.6519
4.67285 0.56237 12.3387 10.0851 13.7462 7.0348 5.48684 9.7048 7.7868 5.0676 6.37597 5.0676 3.6255 5.1324 2.7239
27.84008 0.83819 8.4404 4.018 9.6338 2.6725 4.78865 10.6348 6.967 7.9833 22.01463 7.9833 -0.2656 5.9229 3.3246
33.16465 1.68072 13.1371 9.327 -0.6873 9.0875 5.37883 8.3463 3.5653 5.0359 24.68316 5.0359 10.792 4.0236 5.2667
-1.86774 1.61525 12.5088 2.3626 -0.6171 1.661 7.70618 8.9045 4.8101 11.2416 6.7966 11.2416 -0.0726 2.8636 7.0524
19.28891 -0.67318 13.7785 -1.122 2.0404 10.3925 3.34195 10.5141 6.9789 7.6149 17.76349 7.6149 7.9687 8.8832 4.0928
23.79766 -2.65417 5.2356 3.378 0.7171 2.0142 6.08905 3.4404 2.8852 7.1384 18.1071 7.1384 2.163 6.395 6.0726
3.17078 -2.93896 7.6866 5.1165 4.0951 4.1055 6.25014 4.4288 2.2466 12.0357 6.17337 12.0357 7.2472 8.1227 10.3314
29.36409 -0.26417 8.7449 3.4019 5.7743 10.8818 5.30311 7.2073 7.6387 7.3055 16.28135 7.3055 2.3614 8.3659 8.1149
33.60342 1.90331 12.4227 4.1893 11.1455 3.4926 7.501 6.1355 7.1243 8.4816 14.88387 8.4816 10.8706 7.5757 3.2516
39.4701 -0.03925 11.5404 1.7163 9.8283 2.7851 5.21534 4.5853 -3.0393 6.0974 29.45216 6.0974 11.8199 4.984 3.3285
25.10888 1.65551 12.4837 4.561 0.65 8.4036 6.98457 7.2566 1.6852 8.2093 24.82751 8.2093 5.8979 9.5114 9.2232
46.88876 -2.40604 10.2451 3.5385 5.1378 6.4193 2.76152 6.5073 -1.4254 7.9493 28.05902 7.9493 0.9865 6.8337 9.8989
39.80639 -2.77693 13.7633 0.7504 5.4249 2.7215 2.91774 2.3305 1.9842 5.5256 26.96413 5.5256 8.5365 3.0313 8.5684
32.83664 -1.28555 8.7424 -0.1667 13.2748 10.8255 5.04795 9.5411 4.0995 13.17 19.10529 13.17 7.0411 2.5152 6.2641
